sn,FID,agf,plotID,transect,County,genus,species,dbh,height,canopyd,latitude,longitude,altitude,accuracy
1568,1590,natural_forest_agroforestry,137,4,Tharaka Nithi,Eucalyptus,grandis,7,800,600,-0.2690445,37.8894057,762.8,4.86
1569,2032,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,30,1500,800,-0.2546256,36.878083,1950,4.56
1570,2044,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,150,1400,650,-0.254595,36.8776217,1927.7,3.7
1571,2031,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,45,2500,1500,-0.254437,36.8779569,1950.1,4.983
1572,2043,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,200,950,650,-0.2543076,36.8771746,1927.1,4.75
1573,2080,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,150,1200,610,-0.2542034,36.8778564,1902.4,4.4
1574,2065,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,85,1250,1150,-0.2541729,36.8773523,1975.9,4.62
1575,2063,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,310,1450,1650,-0.2541129,36.8771487,1985.4,4.48
1576,2078,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,30,850,660,-0.254081,36.8770963,1898.5,4.92
1577,2064,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,150,1450,1670,-0.2539702,36.877219,1975.1,4.74
1578,2027,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,35,2200,900,-0.25397,36.8765336,1932.8,4.566
1579,2077,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,75,1200,720,-0.2539278,36.8768512,1898.4,4.92
1580,2041,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,200,1300,300,-0.2539153,36.8768997,1927,4.85
1581,2042,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,130,1200,500,-0.253914,36.8768119,1926.5,3
1582,2026,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,50,2000,1200,-0.2538521,36.8765434,1932.8,4.275
1583,2079,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,95,1200,830,-0.2538266,36.8779921,1900.4,4.98
1584,2028,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,40,2500,1200,-0.2537617,36.876546,1935.5,4.72
1585,2055,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,65,1350,650,-0.2537584,36.876364,1986.9,4.52
1586,2057,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,125,1560,850,-0.2537508,36.876411,1986.1,4.54
1587,2056,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,65,1250,560,-0.2537488,36.8763624,1986.6,4.983
1588,2029,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,45,2000,1500,-0.2537337,36.8768559,1934.9,4.62
1589,2073,pasture_agroforestry,117,4,Nyeri,Acacia,xanthophloea,68,940,700,-0.2537324,36.8760308,1922.7,4.86
1590,2030,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,35,2500,900,-0.2537221,36.8768673,1934.8,4.98
1591,2062,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,128,1305,1050,-0.2536755,36.8767597,1985.6,5
1592,2058,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,57,950,560,-0.2536469,36.8765979,1985.9,4.92
1593,2037,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,200,1100,600,-0.2536331,36.8762038,1912.8,4.84
1594,2059,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,105,780,690,-0.253633,36.8764831,1985.6,4.56
1595,2038,pasture_agroforestry,117,4,Nyeri,Acacia,xanthophloea,100,1100,500,-0.2536182,36.8760624,1919.3,3.1
1596,2039,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,180,1200,800,-0.2535362,36.8760923,1919.2,4.4
1597,2075,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,52,900,400,-0.253482,36.8763493,1921.3,4.9
1598,2061,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,65,680,460,-0.2534426,36.8766798,1985.2,4.983
1599,2023,pasture_agroforestry,117,4,Nyeri,Acacia,xanthophloea,35,1500,600,-0.2534101,36.8758267,1932.9,4.76
1600,2025,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,40,2500,1000,-0.2533982,36.8760827,1932.5,4.6
1601,2040,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,90,800,400,-0.253395,36.8762777,1919.1,4.65
1602,2060,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,215,1750,1350,-0.2533825,36.8763925,1985.4,4.86
1603,2074,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,62,880,530,-0.2533781,36.8765593,1921.2,4.9
1604,2076,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,250,1100,800,-0.2532991,36.8763029,1921.9,4.9
1605,2024,pasture_agroforestry,117,4,Laikipia,Acacia,xanthophloea,100,2500,1200,-0.2531793,36.8760574,1932.7,4.9
1606,2072,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,14,145,280,-0.2010292,36.8379769,1959.9,4.833
1607,2083,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,20,600,600,-0.2008397,36.8384449,1940.9,4.5
1608,2082,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,12,600,400,-0.2008133,36.83814,1940.8,4.9
1609,2052,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,45,850,520,-0.2005718,36.8382485,1990.2,4.42
1610,2071,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,28,160,330,-0.2005377,36.8374105,1960.3,4.6
1611,2051,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,55,1050,650,-0.2005161,36.8380935,1990.7,4.9
1612,2054,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,65,750,650,-0.2003846,36.8384249,1989.6,4.96
1613,2053,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,42,520,450,-0.2003625,36.8384086,1990.1,4.36
1614,2049,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,35,650,450,-0.2003518,36.8378397,1990.5,4.56
1615,2050,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,25,520,380,-0.2002823,36.8376704,1990.7,4.64
1616,2048,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,28,560,480,-0.2001603,36.8378679,1991.3,4.64
1617,2022,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,18,600,450,-0.2001534,36.8379087,1940.9,4.9
1618,2018,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,25,500,350,-0.2000813,36.8377736,1938.2,3.4
1619,2017,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,20,400,300,-0.2000047,36.8377905,1934.2,4.76
1620,2070,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,28,500,320,-0.1999894,36.8373567,1960.4,4.98
1621,2021,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,10,500,300,-0.1999449,36.8377593,1940.9,4.86
1622,2069,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,38,620,450,-0.1999373,36.8372023,1962.4,4.95
1623,2020,pasture_agroforestry,116,1,Nyeri,Acacia,xanthophloea,35,1500,900,-0.199897,36.8375361,1940.3,4.74
1624,2999,cropland_agroforestry,111,1,Nyandarua,Eucalyptus,camaldulensi,20,350,100,-0.1864542,36.3819082,2401.2,4.68
1625,1523,cropland_agroforestry,111,1,Nyandarua,Acacia,mearnsii,15,1000,600,-0.1864004,36.3823419,2415,4.566
1626,3030,cropland_agroforestry,111,1,Nyandarua,Eucalyptus,camaldulensi,5,80,40,-0.1862512,36.3817189,2398.5,4.42
1627,3031,cropland_agroforestry,111,1,Nyandarua,Eucalyptus,camaldulensi,5,110,30,-0.1862408,36.3817058,2398.5,4.9
1628,3029,cropland_agroforestry,111,1,Nyandarua,Eucalyptus,camaldulensi,12,200,80,-0.1862302,36.3817113,2398.7,4.56
1629,1525,cropland_agroforestry,111,1,Nyandarua,Acacia,mearnsii,45,1150,450,-0.1857258,36.3822969,2391.3,4.26
1630,2236,cropland_agroforestry,136,4,Tharaka Nithi,Grevillea,robusta,42,950,350,-0.1729645,37.8291555,901.2,4.816
1631,2309,cropland_agroforestry,136,4,Tharaka Nithi,Grevillea,robusta,55,750,420,-0.1727016,37.8287739,888.2,4.96
1632,3959,pasture_agroforestry,44,1,Kisumu,Acacia,drepanolobium,20,350,250,-0.1572599,34.9726737,1153.8,4.34
1633,3953,pasture_agroforestry,44,1,Kisumu,Acacia,nilotica,28,620,350,-0.1572239,34.971829,1117.5,4.62
1634,3334,pasture_agroforestry,45,1,Kisumu,Acacia,nilotica,5,160,100,-0.1473191,35.0323877,1190.3,4.98
1635,3335,pasture_agroforestry,45,1,Kisumu,Acacia,nilotica,5,165,100,-0.14726,35.0323867,1190.3,4.7
1636,3336,pasture_agroforestry,45,1,Kisumu,Acacia,nilotica,5,100,20,-0.147244,35.0324338,1190.4,4.816
1637,3326,pasture_agroforestry,45,1,Kisumu,Acacia,nilotica,15,100,90,-0.1472161,35.0329108,1169.2,4.933
1638,3309,pasture_agroforestry,45,1,Kisumu,Acacia,mearnsii,40,800,450,-0.1471984,35.032461,1208.8,5
1639,3319,pasture_agroforestry,45,1,Kisumu,Acacia,nilotica,20,200,200,-0.1471788,35.0325837,1168,4.78
1640,3321,pasture_agroforestry,45,1,Kisumu,Acacia,nilotica,20,100,60,-0.1471566,35.0327397,1167.9,4.38
1641,3325,pasture_agroforestry,45,1,Kisumu,Acacia,nilotica,5,130,100,-0.1471504,35.03251,1190.3,5
1642,3322,pasture_agroforestry,45,1,Kisumu,Acacia,nilotica,5,180,100,-0.1471446,35.0327513,1191.2,4.7
1643,3324,pasture_agroforestry,45,1,Kisumu,Acacia,nilotica,8,200,100,-0.1471377,35.0326963,1190.8,4.5
1644,3332,pasture_agroforestry,45,1,Kisumu,Acacia,nilotica,5,100,100,-0.1471261,35.0324343,1190.3,4.8
1645,3313,pasture_agroforestry,45,1,Kisumu,Eucalyptus,robusta 1,70,950,430,-0.1471178,35.0328319,1168.5,4.68
1646,3328,pasture_agroforestry,45,1,Kisumu,Acacia,nilotica,7,180,100,-0.1471153,35.0324942,1190.4,4.74
1647,3323,pasture_agroforestry,45,1,Kisumu,Acacia,nilotica,40,350,220,-0.1471103,35.0328018,1169.3,4.7
1648,3312,pasture_agroforestry,45,1,Kisumu,Acacia,mearnsii,12,150,100,-0.1470175,35.0324933,1209,4.92
1649,3310,pasture_agroforestry,45,1,Kisumu,Eucalyptus,robusta 1,8,650,200,-0.1470127,35.0325123,1209,4.866
1650,3317,pasture_agroforestry,45,1,Kisumu,Grevillea,robusta 2,45,700,330,-0.1469553,35.0329093,1170,4.916
1651,3315,pasture_agroforestry,45,1,Kisumu,Eucalyptus,robusta 1,40,650,200,-0.1469202,35.0328087,1169.8,4.78
1652,3316,pasture_agroforestry,45,1,Kisumu,Eucalyptus,robusta 1,30,530,250,-0.1468903,35.0328365,1170,4.72
1653,3318,pasture_agroforestry,45,1,Kisumu,Grevillea,robusta 2,20,430,110,-0.1468902,35.032703,1170,4.92
1654,3320,pasture_agroforestry,45,1,Kisumu,Acacia,nilotica,40,350,450,-0.1468841,35.032617,1208.8,5
1655,3314,pasture_agroforestry,45,1,Kisumu,Eucalyptus,robusta 1,12,450,130,-0.1468761,35.0325345,1209.1,4.88
1656,3842,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,50,530,330,-0.097165,34.8425105,1139.9,4.883
1657,3850,pasture_agroforestry,41,1,Kisumu,Acacia,drepanolobium,70,650,700,-0.0970672,34.8424443,1138.9,4.8
1658,3855,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,30,450,200,-0.0969702,34.8426958,1138.9,5
1659,3839,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,40,650,400,-0.0969232,34.8420689,1180.4,4.82
1660,3846,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,30,570,310,-0.0969226,34.8421902,1176.7,4.95
1661,3857,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,35,450,330,-0.0968608,34.8426558,1138.8,4.68
1662,3844,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,35,600,450,-0.0967882,34.8419171,1142.7,4.68
1663,3848,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,18,280,200,-0.0967627,34.8418106,1142.6,4.866
1664,3865,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,26,680,350,-0.0967542,34.8422645,1176.2,4.74
1665,3852,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,25,550,250,-0.0967383,34.8418499,1142.5,4.6
1666,3860,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,30,490,200,-0.0966966,34.8422359,1176.5,4.76
1667,3841,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,25,230,120,-0.0966932,34.8415323,1150.6,4.933
1668,3847,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,40,300,17,-0.0966752,34.8416183,1150.5,4.875
1669,3859,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,15,500,250,-0.0966726,34.8424012,1139.2,4.9
1670,3863,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,45,580,200,-0.0966608,34.8425397,1139.2,4.82
1671,3851,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,20,420,100,-0.0966605,34.8416456,1150.6,4.925
1672,3843,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,50,400,20,-0.0966559,34.8415829,1150.6,4.96
1673,3853,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,28,500,180,-0.096633,34.8422884,1176.5,4.95
1674,3869,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,22,600,260,-0.0966236,34.8423219,1175.9,4.58
1675,3854,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,20,400,100,-0.0965763,34.8416673,1150.6,4.95
1676,3873,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,35,430,250,-0.0965719,34.8425905,1138.4,4.74
1677,3856,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,30,500,20,-0.0965641,34.8416245,1150.7,4.8
1678,3849,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,24,600,220,-0.0965634,34.8422754,1176.6,4.58
1679,3879,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,32,640,320,-0.0965632,34.8424866,1175.9,4.72
1680,3870,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,25,450,300,-0.0965605,34.8422045,1142.1,4.8
1681,3888,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,25,400,350,-0.096514,34.8419905,1142.2,4.85
1682,3864,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,20,500,100,-0.0964691,34.8416618,1150.9,4.94
1683,3861,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,30,450,22,-0.0964544,34.841671,1150.8,4.82
1684,3887,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,35,450,400,-0.0964449,34.842009,1142,4.2
1685,3867,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,30,480,20,-0.0964434,34.841709,1150.8,4.775
1686,3858,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,20,300,100,-0.096426,34.8416833,1150.8,4.88
1687,3871,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,23,400,100,-0.0963879,34.8416093,1151.1,5
1688,3875,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,20,500,350,-0.0963573,34.8422028,1142.3,4.52
1689,3877,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,30,450,350,-0.096317,34.8421947,1142.3,4.566
1690,3882,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,35,530,300,-0.0963074,34.8423974,1138.3,4.8
1691,3876,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,18,400,100,-0.0962645,34.8418897,1151,4.92
1692,3880,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,320,240,25,-0.0962464,34.8421316,1151,4.88
1693,3874,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,20,600,80,-0.0962169,34.8418458,1151.1,5
1694,3881,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,45,420,300,-0.0961701,34.8420998,1142.2,4.766
1695,3884,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,20,450,300,-0.0961495,34.842245,1142.1,3.8
1696,3883,pasture_agroforestry,41,1,Kisumu,Acacia,tortilis,25,570,120,-0.096086,34.8419707,1150.9,4.58
1697,3896,cropland_agroforestry,42,1,Kisumu,Grevillea,robusta 2,60,850,400,-0.0950737,34.9304015,1158.5,5
1698,3900,cropland_agroforestry,42,1,Kisumu,Grevillea,robusta 2,5,170,20,-0.0950684,34.9306928,1180.7,4.94
1699,3903,cropland_agroforestry,42,1,Kisumu,Grevillea,robusta 2,60,950,230,-0.0950629,34.9305547,1160.3,4.916
1700,3914,cropland_agroforestry,42,1,Kisumu,Eucalyptus,robusta 1,10,520,100,-0.0950619,34.9307385,1180,4.4
1701,3891,cropland_agroforestry,42,1,Kisumu,Musa,acuminata,8,100,20,-0.095061,34.9306231,1179.2,4.9
1702,3912,cropland_agroforestry,42,1,Kisumu,Musa,acuminata,38,400,180,-0.0950595,34.9302553,1173.7,3.36
1703,3908,cropland_agroforestry,42,1,Kisumu,Grevillea,robusta 2,35,750,180,-0.095048,34.9305789,1160.4,5
1704,3894,cropland_agroforestry,42,1,Kisumu,Musa,acuminata,40,300,100,-0.0950416,34.930566,1180.9,4.72
1705,3893,cropland_agroforestry,42,1,Kisumu,Musa,acuminata,30,350,200,-0.0950177,34.9303416,1158.4,4.6
1706,3906,cropland_agroforestry,42,1,Kisumu,Grevillea,robusta 2,32,750,520,-0.0950029,34.9307024,1147.7,4.74
1707,3897,cropland_agroforestry,42,1,Kisumu,Musa,acuminata,40,350,100,-0.0949911,34.9306561,1180.8,4.74
1708,3557,cropland_agroforestry,49,1,Siaya,Eucalyptus,globulus,40,800,400,-0.0949783,34.3105833,1299.7,4.98
1709,3916,cropland_agroforestry,42,1,Kisumu,Grevillea,robusta 2,45,800,250,-0.094978,34.9302156,1160.1,4.92
1710,3902,cropland_agroforestry,42,1,Kisumu,Musa,acuminata,20,350,180,-0.0949755,34.9303267,1158.6,4.88
1711,3909,cropland_agroforestry,42,1,Kisumu,Eucalyptus,globulus,20,500,100,-0.0949343,34.9306946,1180.1,4.66
1712,3913,cropland_agroforestry,42,1,Kisumu,Grevillea,robusta 2,45,930,220,-0.0949296,34.9302855,1160.3,4.98
1713,3540,cropland_agroforestry,49,1,Siaya,Musa,acuminata,20,450,250,-0.0948744,34.3107046,1300.3,4.88
1714,3544,cropland_agroforestry,49,1,Siaya,Musa,acuminata,13,300,150,-0.0948349,34.3107807,1300.3,4.95
1715,3537,cropland_agroforestry,49,1,Siaya,Grevillea,robusta 2,45,800,250,-0.0947325,34.3106766,1279.9,4.766
1716,3530,cropland_agroforestry,49,1,Siaya,Grevillea,robusta 2,65,900,250,-0.0946933,34.310645,1280.3,4.7
1717,3636,cropland_agroforestry,38,1,Kisumu,Acacia,etbaica,25,300,220,-0.0889677,34.4648344,1224.1,4.42
1718,3499,cropland_agroforestry,38,1,Kisumu,Eucalyptus,robusta 1,25,900,150,-0.0888433,34.4647243,1224.6,4.9
1719,3488,cropland_agroforestry,38,1,Kisumu,Musa,acuminata,20,500,300,-0.0887303,34.4652681,1227,4.76
1720,3496,cropland_agroforestry,38,1,Kisumu,Musa,acuminata,20,400,230,-0.0886612,34.4652337,1227,4.95
1721,3525,cropland_agroforestry,38,1,Kisumu,Eucalyptus,robusta 1,40,1000,450,-0.0886566,34.4650227,1226.9,5
1722,3490,cropland_agroforestry,38,1,Kisumu,Musa,acuminata,50,480,300,-0.0886382,34.4649301,1224.6,4.82
1723,3500,cropland_agroforestry,38,1,Kisumu,Musa,acuminata,15,400,170,-0.0886327,34.4650376,1227,4.98
1724,3498,cropland_agroforestry,38,1,Kisumu,Musa,acuminata,20,450,200,-0.0886284,34.4650686,1227,4.916
1725,3483,cropland_agroforestry,38,1,Kisumu,Eucalyptus,robusta 1,65,1100,350,-0.0886244,34.4649974,1224.6,4.8
1726,3493,cropland_agroforestry,38,1,Kisumu,Grevillea,robusta 2,20,420,110,-0.0886091,34.4649164,1224.7,4.925
1727,3503,cropland_agroforestry,38,1,Kisumu,Musa,acuminata,16,450,150,-0.0885916,34.4651604,1227,4.82
1728,3522,cropland_agroforestry,38,1,Kisumu,Eucalyptus,robusta 1,35,900,400,-0.0885647,34.4650846,1226.9,4.9
1729,3524,cropland_agroforestry,38,1,Kisumu,Musa,acuminata,30,450,200,-0.0885637,34.4651261,1226.9,5.633
1730,3479,cropland_agroforestry,38,1,Kisumu,Eucalyptus,robusta 1,15,600,90,-0.0884594,34.4650176,1224.9,5
1731,3833,cropland_agroforestry,40,1,Kisumu,Eucalyptus,robusta 1,15,800,200,-0.087546,34.8335628,1139.4,4.133
1732,3836,cropland_agroforestry,40,1,Kisumu,Eucalyptus,globulus,18,300,120,-0.0875195,34.8335789,1192.2,4.52
1733,3828,cropland_agroforestry,40,1,Kisumu,Eucalyptus,robusta 1,50,1100,200,-0.0874819,34.8339085,1145.1,5
1734,3834,cropland_agroforestry,40,1,Kisumu,Eucalyptus,globulus,5,220,100,-0.0873726,34.8334975,1156.8,4.82
1735,3809,cropland_agroforestry,40,1,Kisumu,Eucalyptus,camaldulensis,23,400,230,-0.0873725,34.8336292,1172.7,4.44
1736,3830,cropland_agroforestry,40,1,Kisumu,Eucalyptus,globulus,10,500,100,-0.0873699,34.8336394,1156.8,4.98
1737,3832,cropland_agroforestry,40,1,Kisumu,Acacia,sieberiana,32,640,300,-0.0873688,34.8336896,1193.1,4.88
1738,3823,cropland_agroforestry,40,1,Kisumu,Eucalyptus,robusta 1,30,900,250,-0.0873141,34.8337515,1140,4.76
1739,3827,cropland_agroforestry,40,1,Kisumu,Eucalyptus,globulus,5,300,100,-0.0873002,34.8335038,1156.9,4.483
1740,3826,cropland_agroforestry,40,1,Kisumu,Eucalyptus,robusta 1,20,700,100,-0.087248,34.8336793,1156.3,4.983
1741,3817,cropland_agroforestry,40,1,Kisumu,Eucalyptus,globulus,6,420,100,-0.0870896,34.8335625,1139.7,4.633
1742,3814,cropland_agroforestry,40,1,Kisumu,Eucalyptus,robusta 1,8,900,200,-0.0870832,34.8335379,1139.8,4.133
1743,3819,cropland_agroforestry,40,1,Kisumu,Eucalyptus,globulus,10,420,100,-0.0869295,34.8335404,1158.7,4.9
1744,3821,cropland_agroforestry,40,1,Kisumu,Eucalyptus,globulus,6,300,100,-0.0868574,34.8336417,1155.7,4.96
1745,1117,pasture_agroforestry,115,1,Laikipia,Acacia,globium,20,600,600,-0.0814992,36.6309881,2158.3,4.76
1746,1116,pasture_agroforestry,115,1,Laikipia,Acacia,globium,10,600,450,-0.0811594,36.6310588,2158,4.3
1747,3292,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,32,850,450,-0.0809501,36.6304571,2219.1,3.64
1748,3297,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,32,650,250,-0.0809417,36.6305717,2219.8,4.4
1749,3294,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,19,650,180,-0.0809362,36.6305703,2219.8,4.92
1750,3290,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,25,480,150,-0.0809277,36.6303414,2218.8,5
1751,3296,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,20,250,200,-0.0809181,36.6306463,2181.6,4.9
1752,3295,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,14,230,100,-0.0809012,36.6304803,2144.4,4.833
1753,3273,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,350,400,300,-0.0808641,36.6307314,2175.6,4.64
1754,1115,pasture_agroforestry,115,1,Laikipia,Acacia,globium,25,1200,850,-0.0808289,36.6310591,2157.6,4.48
1755,3291,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,35,350,400,-0.0807904,36.6306368,2181.2,4.666
1756,3288,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,40,550,300,-0.0807872,36.6305762,2180.2,3.2
1757,3272,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,28,600,350,-0.0807507,36.6306957,2175.6,4.96
1758,3285,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,60,550,450,-0.0806764,36.6305049,2179.5,3.72
1759,3289,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,60,510,580,-0.0805896,36.6300575,2143.7,4.98
1760,3286,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,33,380,460,-0.0804898,36.6301322,2143.7,4.76
1761,3284,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,20,300,120,-0.080472,36.6303178,2143.9,4.54
1762,3924,pasture_agroforestry,43,1,Kisumu,Eucalyptus,robusta 1,20,550,250,-0.0804555,34.9759106,1151.3,4.9
1763,3271,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,16,500,400,-0.0804545,36.6307365,2175.7,4.98
1764,3287,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,35,650,350,-0.0804498,36.6299561,2218.9,4.8
1765,3283,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,50,400,330,-0.0804489,36.6307367,2178.2,4.76
1766,3293,pasture_agroforestry,115,1,Laikipia,Acacia,drepanolobium,18,140,100,-0.0804423,36.6302051,2144.4,4.833
