,species,latitude,longitude,occurrence,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elevation,slope,aspect,hillshade,twi
15719,Musa,39.12232335,-3.133349303,0,17.0,14.39999962,39.59999847,789.2999878,37.70000076,1.399999976,36.29999924,8.300000191,28.60000038,27.29999924,8.199999809,403,52,6,44.20000076,141,35,41,137,667,0.11118519,314.35135,0.70847756,10.819495
15720,Musa,38.21656474,-3.847203483,0,18.10000038,13.80000019,39.70000076,751.7999878,38.0,3.200000048,34.79999924,9.800000191,29.10000038,27.79999924,9.699999809,433,59,4,51.20000076,165,29,31,160,571,5.5771737,103.660446,0.6450647,3.9358175
15721,Musa,38.80630532,-3.834510908,0,17.20000076,13.5,38.29999924,783.5999756,37.29999924,2.0,35.29999924,8.399999619,28.70000076,27.29999924,8.300000191,401,52,5,44.90000153,141,33,40,137,638,3.0524085,33.180088,0.7138163,4.0299616
15722,Musa,38.82552389,-3.382795026,0,17.0,14.5,39.59999847,797.0,38.0,1.299999952,36.70000076,8.100000381,28.70000076,27.39999962,8.0,404,53,5,46.20000076,144,32,38,139,692,0.2953615,315.27585,0.7107425,6.877211
15723,Musa,38.98070956,-3.576509088,0,17.10000038,14.19999981,39.09999847,793.0999756,37.79999924,1.600000024,36.20000076,8.300000191,28.70000076,27.39999962,8.199999809,389,51,6,44.09999847,137,34,42,132,641,0.06300469,308.0841,0.70787823,8.758683
15724,Musa,38.84313125,-3.828939329,0,17.0,13.60000038,38.29999924,789.2999878,37.29999924,1.799999952,35.5,8.199999809,28.5,27.29999924,8.100000381,403,53,6,44.29999924,142,34,43,138,688,1.2201309,191.22711,0.6985763,5.2354116
15725,Musa,38.92698671,-3.677055559,0,17.10000038,14.0,39.0,790.4000244,37.5,1.600000024,35.90000153,8.100000381,28.60000038,27.29999924,8.100000381,393,51,6,43.5,138,35,42,134,645,0.25962803,29.753677,0.7079421,6.089873
15726,Musa,38.82641612,-3.299162701,0,16.29999924,14.10000038,38.79999924,800.7000122,37.29999924,0.899999976,36.40000153,7.5,28.10000038,26.79999924,7.400000095,437,56,6,45.0,154,36,43,150,860,3.8162847,145.44965,0.65925616,3.4006164
15727,Musa,38.13396937,-2.953957727,0,17.10000038,13.5,39.0,758.9000244,36.79999924,2.299999952,34.5,8.699999809,28.20000076,26.89999962,8.600000381,392,50,4,48.0,140,28,32,137,670,9.574701,302.76727,0.8122015,4.724172
15728,Musa,38.68559969,-3.9325569,0,15.69999981,12.89999962,37.40000153,773.0999756,35.59999847,1.100000024,34.5,7.300000191,27.20000076,25.79999924,7.099999905,471,61,5,47.29999924,170,34,42,168,914,1.441275,141.42464,0.6892094,4.375635
15729,Musa,37.89390034,-3.247851555,0,18.60000038,13.80000019,40.09999847,734.4000244,38.09999847,3.700000048,34.40000153,10.5,29.29999924,28.0,10.30000019,376,49,4,49.40000153,140,27,28,134,470,2.6169837,125.57149,0.6745196,3.778656
15730,Musa,37.98546782,-3.103242786,0,18.20000076,14.39999962,40.90000153,749.9000244,38.40000153,3.099999905,35.29999924,9.800000191,29.29999924,27.89999962,9.800000191,377,49,4,48.70000076,139,28,29,133,533,2.2902172,247.25165,0.7172421,3.9121947
15731,Musa,38.68653399,-3.804462049,0,17.0,13.69999981,38.5,782.2999878,37.29999924,1.799999952,35.5,8.300000191,28.5,27.20000076,8.199999809,417,54,5,45.90000153,149,33,40,145,661,1.1287203,12.12273,0.7145308,5.8729234
15732,Musa,38.56639876,-3.800372098,0,17.29999924,14.0,39.09999847,780.4000244,37.79999924,2.0,35.79999924,8.5,28.79999924,27.39999962,8.5,422,56,5,47.79999924,155,32,37,150,642,3.2702026,170.98883,0.67331755,3.9609005
15733,Musa,38.1664033,-3.837415094,0,19.0,13.60000038,40.09999847,731.2000122,38.09999847,4.199999809,33.90000153,10.80000019,29.60000038,28.29999924,10.69999981,410,58,4,52.79999924,161,27,28,154,366,1.5138696,222.34093,0.7059933,4.3264723
15734,Musa,38.84233382,-3.58296099,0,16.5,13.80000019,38.59999847,796.0,37.09999847,1.200000048,35.90000153,7.699999809,28.20000076,26.89999962,7.599999905,428,56,6,44.79999924,152,35,44,148,819,0.77699256,165.99149,0.6988218,4.993637
15735,Musa,38.7920863,-3.589792368,0,17.10000038,14.19999981,39.5,790.2000122,37.59999847,1.5,36.09999847,8.199999809,28.60000038,27.39999962,8.100000381,409,53,5,45.90000153,145,32,40,141,670,0.23579857,197.0784,0.7057381,6.186146
15736,Musa,38.8962321,-3.799266205,0,17.20000076,13.89999962,38.70000076,788.5,37.59999847,1.799999952,35.79999924,8.300000191,28.70000076,27.39999962,8.199999809,393,51,6,44.09999847,137,33,42,133,639,1.3237838,347.02838,0.7207673,5.3769927
15737,Musa,37.83887808,-3.411599676,0,17.89999962,13.39999962,39.40000153,733.7000122,37.40000153,3.400000095,34.0,9.800000191,28.70000076,27.39999962,9.699999809,404,53,4,50.09999847,151,28,29,145,615,8.452998,286.54675,0.7908129,3.292708
15738,Musa,37.83096331,-3.216284737,0,18.70000076,14.0,40.70000076,730.9000244,38.29999924,3.799999952,34.5,10.69999981,29.5,28.10000038,10.5,370,49,4,50.90000153,141,25,26,133,451,2.7053993,34.22907,0.71255606,4.4385285
15739,Musa,37.74044407,-3.43953052,0,11.69999981,12.39999962,36.5,769.4000244,32.09999847,-2.0,34.09999847,2.599999905,23.29999924,21.79999924,3.299999952,745,100,9,49.79999924,271,50,60,271,1880,8.40082,39.585304,0.70926803,2.6058428
15740,Musa,39.12809575,-3.237899808,0,17.0,14.30000019,39.5,790.7999878,37.70000076,1.399999976,36.29999924,8.199999809,28.60000038,27.29999924,8.100000381,399,51,6,43.90000153,140,35,41,135,655,0.061281648,319.5518,0.7078603,7.5336485
15741,Musa,38.46392426,-4.008448909,0,17.20000076,13.39999962,38.59999847,758.5999756,37.09999847,2.299999952,34.79999924,8.699999809,28.29999924,27.0,8.600000381,442,59,4,49.5,166,30,36,161,641,6.2685275,27.690104,0.7258514,3.3072968
15742,Musa,39.08905974,-3.29152698,0,17.0,14.39999962,39.79999924,789.7999878,37.70000076,1.399999976,36.29999924,8.100000381,28.60000038,27.29999924,8.100000381,397,51,6,44.40000153,140,34,41,135,651,0.05045148,308.04166,0.7077246,7.728117
15743,Musa,38.20554761,-2.932789841,0,16.0,13.69999981,38.79999924,780.2999878,36.5,1.100000024,35.40000153,7.5,27.60000038,26.20000076,7.300000191,444,55,6,45.59999847,154,35,40,152,948,5.8944373,174.86089,0.6476271,3.3692935
15744,Musa,38.5718619,-3.881597299,0,17.39999962,13.80000019,38.79999924,773.0,37.70000076,2.299999952,35.40000153,8.800000191,28.70000076,27.5,8.699999809,418,56,5,47.70000076,155,32,37,148,594,3.4580226,109.95186,0.66717976,3.4994621
15745,Musa,38.7440548,-3.709289594,0,17.10000038,14.10000038,39.0,789.9000244,37.79999924,1.700000048,36.09999847,8.300000191,28.70000076,27.39999962,8.199999809,409,53,5,45.90000153,146,32,40,142,675,1.8151021,347.42096,0.72565806,4.550363
15746,Musa,38.89731654,-3.175914119,0,16.70000076,14.30000019,39.29999924,798.4000244,37.70000076,1.299999952,36.40000153,7.900000095,28.5,27.20000076,7.800000191,422,53,6,44.70000076,146,35,41,142,749,0.80478066,189.92307,0.70132947,5.8747845
15747,Musa,37.87665034,-3.706348989,0,19.20000076,14.39999962,41.29999924,733.2999878,39.0,4.199999809,34.79999924,11.0,30.0,28.60000038,10.89999962,418,58,4,53.29999924,166,27,27,156,423,1.2648547,351.56308,0.71947145,4.506254
15748,Musa,38.62491321,-3.019195161,0,16.29999924,15.19999981,40.40000153,807.0999756,38.20000076,0.5,37.70000076,7.400000095,28.20000076,26.89999962,7.400000095,443,56,6,45.59999847,155,35,42,152,874,1.2380693,193.36331,0.69892776,4.9331303
15749,Musa,38.65765809,-3.752080513,0,17.0,13.60000038,38.5,780.5,37.20000076,1.799999952,35.40000153,8.300000191,28.39999962,27.10000038,8.199999809,418,54,5,45.79999924,149,33,40,145,669,1.0311528,32.42146,0.7097635,5.403736
15750,Musa,38.63182153,-3.941851028,0,17.10000038,13.60000038,38.70000076,772.4000244,37.20000076,2.0,35.20000076,8.600000381,28.5,27.10000038,8.399999619,428,57,5,47.5,157,32,38,151,657,1.5634079,177.46782,0.6926126,4.294258
15751,Musa,38.24600133,-2.910377478,0,16.70000076,13.5,38.70000076,772.7999878,36.90000153,1.899999976,35.0,8.300000191,28.10000038,26.79999924,8.100000381,396,51,5,46.59999847,141,30,35,138,721,7.509158,357.8395,0.7688018,3.972265
15752,Musa,38.86953669,-3.229755662,0,16.89999962,14.10000038,38.90000153,800.4000244,37.70000076,1.399999976,36.29999924,11.30000019,28.60000038,27.29999924,7.900000095,411,53,6,44.79999924,143,35,40,140,713,0.5018338,319.36737,0.71325487,9.8734865
15753,Musa,38.25308837,-2.855976641,0,16.60000038,13.5,38.79999924,769.7000122,36.70000076,1.899999976,34.79999924,8.199999809,28.10000038,26.70000076,8.100000381,400,51,5,46.70000076,141,31,35,139,721,0.79782534,259.90118,0.7126717,8.334471
15754,Musa,38.29801637,-2.879600259,0,17.0,13.89999962,39.20000076,777.2999878,37.40000153,2.0,35.40000153,8.600000381,28.60000038,27.20000076,8.300000191,395,51,5,46.79999924,141,30,35,138,694,7.0315633,346.73938,0.7754045,3.479074
15755,Musa,38.57237031,-3.8349682,0,17.0,14.0,39.0,782.2000122,37.59999847,1.799999952,35.79999924,8.300000191,28.5,27.20000076,8.199999809,432,57,5,47.70000076,158,32,38,153,705,1.4891669,218.00618,0.70463043,4.342932
15756,Musa,37.8845678,-3.539377781,0,18.89999962,13.69999981,40.29999924,725.4000244,38.20000076,4.199999809,34.0,10.80000019,29.60000038,28.20000076,10.69999981,391,53,4,52.40000153,153,26,26,144,421,0.7222077,22.257195,0.71049625,7.631713
15757,Musa,38.56932136,-3.802587305,0,17.10000038,14.0,38.90000153,783.2000122,37.70000076,1.799999952,35.90000153,8.399999619,28.60000038,27.29999924,8.300000191,431,57,5,47.90000153,158,32,38,153,692,2.3071814,156.32304,0.6800162,3.9048069
15758,Musa,37.77917341,-3.182191393,0,18.10000038,14.10000038,40.59999847,738.5,37.90000153,3.200000048,34.70000076,9.899999619,28.89999962,27.70000076,9.800000191,387,50,4,49.59999847,145,27,29,138,604,1.8986852,35.478752,0.7105939,4.0998464
15759,Musa,37.88005564,-3.13663986,0,18.29999924,14.30000019,40.90000153,740.0999756,38.20000076,3.299999952,34.90000153,10.10000038,29.20000076,27.89999962,10.0,380,49,4,50.0,141,26,28,135,514,1.8675106,247.7528,0.7156434,5.0327044
15760,Musa,38.94470333,-3.113459713,0,16.5,14.69999981,39.59999847,805.7000122,38.0,0.899999976,37.09999847,7.599999905,28.39999962,27.10000038,7.5,435,55,6,45.29999924,152,35,42,148,818,1.1139632,330.6984,0.72020733,5.3264713
15761,Musa,38.14910572,-2.879932253,0,14.39999962,12.89999962,37.40000153,775.2000122,34.59999847,0.100000001,34.5,6.199999809,26.0,24.60000038,5.900000095,482,59,6,45.70000076,168,38,43,166,1153,8.717816,275.48267,0.7816156,2.5682464
15762,Musa,37.84121319,-3.61421561,0,18.20000076,13.89999962,40.29999924,735.7999878,37.90000153,3.5,34.40000153,10.0,28.89999962,27.70000076,9.899999619,419,56,4,51.90000153,161,27,28,153,595,1.9325181,344.77475,0.727402,4.082171
15763,Musa,38.23999482,-2.798285632,0,14.5,13.10000038,37.59999847,781.5999756,34.90000153,0.0,34.90000153,6.199999809,26.20000076,24.79999924,5.900000095,488,59,7,45.09999847,167,39,45,165,1177,8.282765,274.54297,0.77723926,2.620197
15764,Musa,39.22455118,-3.578595196,0,17.20000076,13.60000038,38.70000076,783.2999878,37.0,1.899999976,35.09999847,8.300000191,28.60000038,27.39999962,8.300000191,392,49,6,43.20000076,134,34,42,129,621,0.39824116,159.52127,0.7026182,8.579826
15765,Musa,39.01932785,-3.674572749,0,17.10000038,14.0,39.09999847,783.0999756,37.29999924,1.600000024,35.70000076,8.300000191,28.39999962,27.20000076,8.199999809,386,50,6,43.40000153,135,34,42,132,628,0.25112605,98.90239,0.70459574,6.123168
